sales_document,sales_item,document_date,posting_date,company_code,sales_org,distribution_channel,division,plant,customer_id,product_id,quantity,uom,net_price_usd,discount_pct,net_value_usd,tax_rate,gross_value_usd,currency,status
7000002998,14,2024-10-20,2024-10-24,US00,US01,10,1,USW1,C00059,P00014,4,EA,7.66,0.08,28.19,0.05,29.6,USD,Billed
7000002998,15,2025-08-04,2025-08-07,US00,US01,20,2,USC1,C00068,P00012,3,EA,11.35,0.02,33.37,0.065,35.54,USD,Billed
7000002999,16,2024-04-13,2024-04-14,US00,US01,20,2,USC1,C00038,P00010,6,EA,11.67,0.07,65.12,0.08,70.33,USD,Open
7000002999,17,2024-07-22,2024-07-22,US00,US01,20,2,USC1,C00057,P00008,6,EA,7.1,0.06,40.04,0.09,43.64,USD,Billed
7000002999,18,2024-02-22,2024-02-26,US00,US01,10,1,USC1,C00060,P00007,8,EA,6.82,0.06,51.29,0.065,54.62,USD,Delivered
7000003000,19,2025-01-09,2025-01-12,US00,US01,20,2,USW1,C00067,P00008,8,EA,7.1,0.03,55.1,0.05,57.86,USD,Open
7000003000,20,2024-02-23,2024-02-24,US00,US01,10,2,USW1,C00037,P00013,10,EA,10.86,0.11,96.65,0.05,101.48,USD,Delivered
7000003000,21,2024-10-02,2024-10-05,US00,US01,20,2,USC1,C00046,P00007,5,EA,6.82,0.06,32.05,0.07,34.29,USD,Billed
7000003001,22,2024-11-30,2024-12-04,US00,US01,10,2,USW1,C00059,P00002,4,EA,1.57,0.05,5.97,0.09,6.51,USD,Delivered
7000003001,23,2024-01-31,2024-02-02,US00,US01,20,2,USE1,C00008,P00001,8,EA,6.55,0.11,46.64,0.07,49.9,USD,Billed
7000003001,24,2024-05-14,2024-05-15,US00,US01,20,1,USE1,C00003,P00008,12,EA,7.1,0.08,78.38,0.05,82.3,USD,Open
7000003002,25,2024-02-27,2024-02-27,US00,US01,20,1,USW1,C00014,P00010,8,EA,11.67,0.09,84.96,0.065,90.48,USD,Delivered
7000003002,26,2024-04-14,2024-04-17,US00,US01,10,2,USW1,C00023,P00010,2,EA,11.67,0.01,23.11,0.05,24.27,USD,Open
7000003002,27,2024-09-22,2024-09-26,US00,US01,10,2,USW1,C00017,P00010,20,EA,11.67,0.09,212.39,0.07,227.26,USD,Open
7000003003,28,2025-06-05,2025-06-05,US00,US01,10,2,USW1,C00021,P00015,5,EA,11.16,0.05,53.01,0.07,56.72,USD,Open
7000003003,29,2025-05-10,2025-05-14,US00,US01,20,2,USE1,C00069,P00014,2,EA,7.66,0.21,12.1,0.07,12.95,USD,Delivered
7000003003,30,2024-09-09,2024-09-10,US00,US01,10,2,USE1,C00052,P00014,5,EA,7.66,0.05,36.38,0.07,38.93,USD,Open
7000003004,31,2024-10-21,2024-10-21,US00,US01,10,1,USE1,C00040,P00002,15,EA,1.57,0.16,19.78,0.065,21.07,USD,Billed
7000003004,32,2024-06-06,2024-06-09,US00,US01,20,1,USE1,C00017,P00007,1,EA,6.82,0.08,6.27,0.05,6.58,USD,Open
7000003004,33,2025-07-02,2025-07-06,US00,US01,20,1,USW1,C00038,P00013,1,EA,10.86,0.13,9.45,0.09,10.3,USD,Billed
7000003005,34,2025-09-22,2025-09-25,US00,US01,10,1,USC1,C00049,P00004,2,EA,3.99,0.01,7.9,0.07,8.45,USD,Billed
7000003005,35,2024-03-07,2024-03-07,US00,US01,20,2,USE1,C00036,P00001,5,EA,6.55,0.15,27.84,0.09,30.35,USD,Delivered
7000003005,36,2024-10-25,2024-10-26,US00,US01,10,2,USE1,C00053,P00003,1,EA,11.02,0.2,8.82,0.08,9.53,USD,Open
7000003006,37,2025-04-07,2025-04-09,US00,US01,10,1,USE1,C00005,P00011,6,EA,9.57,0.09,52.25,0.05,54.86,USD,Delivered
7000003006,38,2024-04-10,2024-04-14,US00,US01,20,1,USE1,C00074,P00001,15,EA,6.55,0.11,87.44,0.07,93.56,USD,Billed
7000003006,39,2024-02-25,2024-02-28,US00,US01,20,2,USE1,C00048,P00012,4,EA,11.35,0.14,39.04,0.05,40.99,USD,Open
7000003007,40,2024-11-27,2024-11-30,US00,US01,10,2,USC1,C00073,P00005,10,EA,8.36,0.0,83.6,0.08,90.29,USD,Delivered
7000003007,41,2025-01-27,2025-01-27,US00,US01,20,1,USE1,C00033,P00015,15,EA,11.16,0.04,160.7,0.07,171.95,USD,Open
7000003007,42,2025-01-15,2025-01-15,US00,US01,20,1,USE1,C00033,P00008,8,EA,7.1,0.0,56.8,0.09,61.91,USD,Delivered
7000003008,43,2024-04-01,2024-04-03,US00,US01,10,1,USC1,C00004,P00013,2,EA,10.86,0.05,20.63,0.05,21.66,USD,Delivered
7000003008,44,2025-03-22,2025-03-26,US00,US01,20,1,USW1,C00049,P00008,5,EA,7.1,0.04,34.08,0.08,36.81,USD,Billed
7000003008,45,2024-04-18,2024-04-19,US00,US01,10,1,USE1,C00053,P00006,15,EA,4.57,0.06,64.44,0.065,68.63,USD,Open
7000003009,46,2024-11-12,2024-11-16,US00,US01,20,1,USC1,C00016,P00006,5,EA,4.57,0.06,21.48,0.08,23.2,USD,Open
7000003009,47,2024-06-16,2024-06-20,US00,US01,10,2,USE1,C00061,P00014,4,EA,7.66,0.13,26.66,0.09,29.06,USD,Open
7000003009,48,2025-03-10,2025-03-14,US00,US01,20,1,USE1,C00067,P00010,2,EA,11.67,0.0,23.34,0.08,25.21,USD,Open
7000003010,49,2025-03-17,2025-03-19,US00,US01,10,1,USE1,C00028,P00007,20,EA,6.82,0.1,122.76,0.07,131.35,USD,Open
7000003010,50,2024-08-05,2024-08-06,US00,US01,10,1,USC1,C00006,P00006,12,EA,4.57,0.13,47.71,0.07,51.05,USD,Billed
7000003010,51,2024-08-09,2024-08-13,US00,US01,10,1,USE1,C00059,P00011,20,EA,9.57,0.08,176.09,0.08,190.18,USD,Delivered
7000003011,52,2025-06-11,2025-06-11,US00,US01,20,1,USC1,C00060,P00003,6,EA,11.02,0.05,62.81,0.07,67.21,USD,Open
7000003011,53,2024-10-04,2024-10-07,US00,US01,10,2,USE1,C00063,P00005,3,EA,8.36,0.06,23.58,0.07,25.23,USD,Billed
7000003011,54,2025-07-22,2025-07-24,US00,US01,20,2,USE1,C00063,P00002,2,EA,1.57,0.01,3.11,0.08,3.36,USD,Delivered
7000003012,55,2025-07-27,2025-07-28,US00,US01,10,1,USE1,C00067,P00010,2,EA,11.67,0.13,20.31,0.05,21.33,USD,Billed
7000003012,56,2025-04-10,2025-04-12,US00,US01,10,1,USE1,C00005,P00013,5,EA,10.86,0.0,54.3,0.07,58.1,USD,Delivered
7000003012,57,2025-08-24,2025-08-27,US00,US01,10,1,USE1,C00029,P00006,5,EA,4.57,0.11,20.34,0.07,21.76,USD,Open
7000003013,58,2025-08-06,2025-08-09,US00,US01,10,2,USW1,C00064,P00004,3,EA,3.99,0.14,10.29,0.07,11.01,USD,Delivered
7000003013,59,2024-01-30,2024-01-30,US00,US01,10,1,USW1,C00004,P00015,6,EA,11.16,0.09,60.93,0.08,65.8,USD,Open
7000003013,60,2024-12-24,2024-12-26,US00,US01,20,2,USW1,C00071,P00011,2,EA,9.57,0.06,17.99,0.09,19.61,USD,Billed
7000003014,61,2024-10-14,2024-10-15,US00,US01,10,2,USE1,C00036,P00014,5,EA,7.66,0.13,33.32,0.05,34.99,USD,Open
7000003014,62,2024-03-26,2024-03-30,US00,US01,20,1,USW1,C00047,P00002,5,EA,1.57,0.07,7.3,0.07,7.81,USD,Delivered
7000003014,63,2024-08-21,2024-08-24,US00,US01,20,1,USE1,C00032,P00005,10,EA,8.36,0.17,69.39,0.065,73.9,USD,Billed
7000003015,64,2024-11-08,2024-11-09,US00,US01,10,2,USC1,C00039,P00005,1,EA,8.36,0.1,7.52,0.08,8.12,USD,Delivered
7000003015,65,2024-12-30,2024-12-30,US00,US01,20,2,USE1,C00005,P00009,3,EA,3.2,0.14,8.26,0.07,8.84,USD,Billed
7000003015,66,2024-09-25,2024-09-26,US00,US01,20,2,USW1,C00020,P00003,1,EA,11.02,0.07,10.25,0.09,11.17,USD,Open
7000003016,67,2024-05-10,2024-05-10,US00,US01,10,2,USE1,C00011,P00001,20,EA,6.55,0.11,116.59,0.09,127.08,USD,Open
7000003016,68,2024-12-16,2024-12-19,US00,US01,10,2,USW1,C00060,P00013,2,EA,10.86,0.12,19.11,0.05,20.07,USD,Billed
7000003016,69,2024-06-28,2024-07-02,US00,US01,10,2,USW1,C00043,P00003,15,EA,11.02,0.06,155.38,0.05,163.15,USD,Billed
7000003017,70,2025-04-24,2025-04-26,US00,US01,10,2,USW1,C00031,P00009,2,EA,3.2,0.03,6.21,0.08,6.71,USD,Delivered
7000003017,71,2024-06-11,2024-06-12,US00,US01,20,1,USW1,C00035,P00001,4,EA,6.55,0.08,24.1,0.07,25.79,USD,Delivered
7000003017,72,2024-04-05,2024-04-06,US00,US01,10,1,USW1,C00046,P00002,2,EA,1.57,0.17,2.61,0.05,2.74,USD,Open
7000003018,73,2025-05-24,2025-05-25,US00,US01,10,1,USC1,C00051,P00003,1,EA,11.02,0.15,9.37,0.065,9.98,USD,Open
7000003018,74,2024-12-30,2025-01-02,US00,US01,10,1,USE1,C00063,P00003,2,EA,11.02,0.16,18.51,0.09,20.18,USD,Open
7000003018,75,2024-12-18,2024-12-19,US00,US01,10,1,USW1,C00066,P00004,20,EA,3.99,0.12,70.22,0.07,75.14,USD,Delivered
7000003019,76,2025-03-11,2025-03-13,US00,US01,10,1,USW1,C00022,P00010,12,EA,11.67,0.19,113.43,0.08,122.5,USD,Delivered
7000003019,77,2024-03-23,2024-03-27,US00,US01,10,1,USC1,C00038,P00004,2,EA,3.99,0.08,7.34,0.065,7.82,USD,Billed
7000003019,78,2024-08-12,2024-08-15,US00,US01,20,1,USC1,C00045,P00002,3,EA,1.57,0.14,4.05,0.065,4.31,USD,Open
7000003020,79,2025-02-15,2025-02-17,US00,US01,20,1,USW1,C00043,P00007,2,EA,6.82,0.01,13.5,0.08,14.58,USD,Open
7000003020,80,2024-04-27,2024-04-28,US00,US01,10,1,USC1,C00048,P00012,2,EA,11.35,0.0,22.7,0.08,24.52,USD,Open
7000003020,81,2025-04-26,2025-04-27,US00,US01,10,2,USW1,C00047,P00008,10,EA,7.1,0.08,65.32,0.09,71.2,USD,Billed
7000003021,82,2024-07-10,2024-07-10,US00,US01,10,1,USC1,C00064,P00008,8,EA,7.1,0.13,49.42,0.09,53.87,USD,Open
7000003021,83,2025-08-13,2025-08-13,US00,US01,10,1,USW1,C00007,P00008,2,EA,7.1,0.0,14.2,0.09,15.48,USD,Delivered
7000003021,84,2025-08-12,2025-08-13,US00,US01,10,2,USC1,C00028,P00011,15,EA,9.57,0.12,126.32,0.08,136.43,USD,Delivered
7000003022,85,2025-10-20,2025-10-23,US00,US01,20,2,USW1,C00024,P00006,20,EA,4.57,0.07,85.0,0.08,91.8,USD,Delivered
7000003022,86,2024-04-16,2024-04-20,US00,US01,10,2,USC1,C00067,P00004,8,EA,3.99,0.05,30.32,0.05,31.84,USD,Open
7000003022,87,2025-01-16,2025-01-19,US00,US01,10,1,USE1,C00054,P00001,3,EA,6.55,0.08,18.08,0.07,19.35,USD,Billed
7000003023,88,2025-01-24,2025-01-26,US00,US01,20,2,USE1,C00024,P00004,1,EA,3.99,0.02,3.91,0.065,4.16,USD,Delivered
7000003023,89,2024-08-31,2024-09-04,US00,US01,10,2,USW1,C00026,P00011,10,EA,9.57,0.11,85.17,0.08,91.98,USD,Billed
7000003023,90,2025-08-07,2025-08-11,US00,US01,10,1,USE1,C00080,P00011,12,EA,9.57,0.08,105.65,0.065,112.52,USD,Open
7000003024,91,2025-04-12,2025-04-15,US00,US01,10,1,USE1,C00012,P00004,3,EA,3.99,0.05,11.37,0.07,12.17,USD,Open
7000003024,92,2025-06-21,2025-06-25,US00,US01,10,2,USC1,C00037,P00010,6,EA,11.67,0.04,67.22,0.08,72.6,USD,Billed
7000003024,93,2024-07-28,2024-07-31,US00,US01,10,2,USC1,C00075,P00004,15,EA,3.99,0.1,53.86,0.065,57.36,USD,Delivered
7000003025,94,2025-08-26,2025-08-28,US00,US01,20,2,USW1,C00065,P00010,20,EA,11.67,0.06,219.4,0.09,239.15,USD,Billed
7000003025,95,2025-09-28,2025-10-02,US00,US01,10,1,USC1,C00064,P00005,10,EA,8.36,0.02,81.93,0.08,88.48,USD,Delivered
7000003025,96,2024-03-13,2024-03-17,US00,US01,10,1,USW1,C00032,P00008,3,EA,7.1,0.14,18.32,0.08,19.79,USD,Billed
7000003026,97,2025-09-26,2025-09-26,US00,US01,10,2,USC1,C00061,P00004,12,EA,3.99,0.06,45.01,0.065,47.94,USD,Delivered
7000003026,98,2024-11-04,2024-11-08,US00,US01,10,1,USC1,C00014,P00009,2,EA,3.2,0.07,5.95,0.08,6.43,USD,Delivered
7000003026,99,2025-08-12,2025-08-13,US00,US01,10,2,USE1,C00004,P00007,20,EA,6.82,0.07,126.85,0.09,138.27,USD,Delivered
7000003027,100,2024-07-04,2024-07-04,US00,US01,20,1,USW1,C00027,P00001,12,EA,6.55,0.07,73.1,0.065,77.85,USD,Billed
7000003027,101,2024-09-09,2024-09-09,US00,US01,20,1,USE1,C00035,P00011,20,EA,9.57,0.08,176.09,0.07,188.42,USD,Open
7000003027,102,2024-01-13,2024-01-13,US00,US01,20,1,USW1,C00047,P00014,3,EA,7.66,0.0,22.98,0.09,25.05,USD,Open
7000003028,103,2024-10-25,2024-10-28,US00,US01,20,1,USE1,C00030,P00012,2,EA,11.35,0.07,21.11,0.065,22.48,USD,Billed
7000003028,104,2024-03-16,2024-03-18,US00,US01,20,1,USE1,C00014,P00013,5,EA,10.86,0.03,52.67,0.07,56.36,USD,Open
7000003028,105,2024-02-20,2024-02-24,US00,US01,20,1,USE1,C00007,P00003,5,EA,11.02,0.05,52.34,0.05,54.96,USD,Delivered
7000003029,106,2024-05-28,2024-05-30,US00,US01,20,1,USE1,C00057,P00010,8,EA,11.67,0.13,81.22,0.07,86.91,USD,Delivered
7000003029,107,2024-05-01,2024-05-01,US00,US01,10,2,USE1,C00051,P00008,15,EA,7.1,0.1,95.85,0.07,102.56,USD,Delivered
7000003029,108,2024-07-29,2024-07-30,US00,US01,20,2,USE1,C00052,P00010,2,EA,11.67,0.1,21.01,0.065,22.38,USD,Billed
7000003030,109,2024-10-06,2024-10-07,US00,US01,20,2,USC1,C00026,P00008,12,EA,7.1,0.08,78.38,0.09,85.43,USD,Billed
7000003030,110,2025-06-21,2025-06-25,US00,US01,20,1,USC1,C00044,P00001,4,EA,6.55,0.12,23.06,0.08,24.9,USD,Delivered
7000003030,111,2024-06-04,2024-06-04,US00,US01,20,2,USE1,C00052,P00014,12,EA,7.66,0.19,74.46,0.08,80.42,USD,Delivered
7000003031,112,2024-08-25,2024-08-28,US00,US01,10,1,USE1,C00012,P00011,1,EA,9.57,0.08,8.8,0.09,9.59,USD,Delivered
7000003031,113,2025-01-10,2025-01-10,US00,US01,10,1,USC1,C00001,P00006,2,EA,4.57,0.03,8.87,0.08,9.58,USD,Delivered
7000003031,114,2024-03-22,2024-03-26,US00,US01,10,2,USW1,C00016,P00006,8,EA,4.57,0.01,36.19,0.09,39.45,USD,Open
7000003032,115,2025-05-06,2025-05-08,US00,US01,20,1,USW1,C00047,P00001,15,EA,6.55,0.02,96.28,0.05,101.09,USD,Delivered
7000003032,116,2024-12-21,2024-12-23,US00,US01,10,2,USW1,C00066,P00012,4,EA,11.35,0.03,44.04,0.07,47.12,USD,Delivered
7000003032,117,2024-09-29,2024-10-02,US00,US01,20,1,USC1,C00054,P00004,1,EA,3.99,0.14,3.43,0.07,3.67,USD,Open
7000003033,118,2025-08-02,2025-08-02,US00,US01,20,2,USE1,C00053,P00006,20,EA,4.57,0.12,80.43,0.09,87.67,USD,Delivered
7000003033,119,2024-02-13,2024-02-16,US00,US01,10,2,USW1,C00024,P00011,8,EA,9.57,0.05,72.73,0.065,77.46,USD,Open
7000003033,120,2025-07-26,2025-07-29,US00,US01,20,1,USW1,C00074,P00015,10,EA,11.16,0.07,103.79,0.09,113.13,USD,Billed
7000003034,121,2024-05-02,2024-05-06,US00,US01,20,1,USC1,C00058,P00006,3,EA,4.57,0.14,11.79,0.05,12.38,USD,Open
7000003034,122,2024-12-14,2024-12-15,US00,US01,10,2,USE1,C00020,P00007,15,EA,6.82,0.0,102.3,0.07,109.46,USD,Open
7000003034,123,2024-11-25,2024-11-27,US00,US01,20,2,USW1,C00026,P00015,6,EA,11.16,0.03,64.95,0.05,68.2,USD,Open
7000003035,124,2025-02-12,2025-02-16,US00,US01,10,1,USE1,C00035,P00009,2,EA,3.2,0.12,5.63,0.065,6.0,USD,Billed
7000003035,125,2024-11-18,2024-11-22,US00,US01,10,2,USE1,C00039,P00009,8,EA,3.2,0.08,23.55,0.065,25.08,USD,Delivered
7000003035,126,2024-04-20,2024-04-20,US00,US01,10,1,USW1,C00012,P00002,4,EA,1.57,0.11,5.59,0.09,6.09,USD,Open
7000003036,127,2024-03-29,2024-04-01,US00,US01,20,2,USE1,C00027,P00007,6,EA,6.82,0.13,35.6,0.05,37.38,USD,Billed
7000003036,128,2025-03-08,2025-03-11,US00,US01,20,1,USC1,C00023,P00002,1,EA,1.57,0.0,1.57,0.09,1.71,USD,Delivered
7000003036,129,2024-04-08,2024-04-08,US00,US01,10,1,USE1,C00042,P00004,4,EA,3.99,0.04,15.32,0.05,16.09,USD,Open
7000003037,130,2025-06-22,2025-06-24,US00,US01,20,2,USE1,C00013,P00011,2,EA,9.57,0.12,16.84,0.05,17.68,USD,Delivered
7000003037,131,2025-08-23,2025-08-26,US00,US01,10,2,USC1,C00042,P00015,6,EA,11.16,0.02,65.62,0.05,68.9,USD,Open
7000003037,132,2024-05-25,2024-05-25,US00,US01,10,1,USC1,C00026,P00011,6,EA,9.57,0.04,55.12,0.07,58.98,USD,Open
7000003038,133,2024-09-13,2024-09-15,US00,US01,10,2,USE1,C00010,P00001,3,EA,6.55,0.11,17.49,0.09,19.06,USD,Billed
7000003038,134,2024-07-07,2024-07-11,US00,US01,20,1,USC1,C00045,P00011,1,EA,9.57,0.07,8.9,0.07,9.52,USD,Open
7000003038,135,2024-08-27,2024-08-27,US00,US01,10,1,USW1,C00034,P00010,10,EA,11.67,0.14,100.36,0.065,106.88,USD,Open
7000003039,136,2025-05-17,2025-05-19,US00,US01,20,1,USC1,C00014,P00006,10,EA,4.57,0.03,44.33,0.08,47.88,USD,Delivered
7000003039,137,2024-09-27,2024-10-01,US00,US01,20,1,USC1,C00019,P00010,2,EA,11.67,0.11,20.77,0.05,21.81,USD,Delivered
7000003039,138,2025-06-03,2025-06-05,US00,US01,20,1,USE1,C00076,P00003,4,EA,11.02,0.09,40.11,0.07,42.92,USD,Delivered
7000003040,139,2025-07-03,2025-07-07,US00,US01,20,1,USC1,C00039,P00008,20,EA,7.1,0.07,132.06,0.07,141.3,USD,Delivered
7000003040,140,2024-04-23,2024-04-23,US00,US01,10,1,USW1,C00054,P00004,1,EA,3.99,0.03,3.87,0.09,4.22,USD,Delivered
7000003040,141,2024-12-04,2024-12-07,US00,US01,20,1,USE1,C00023,P00008,5,EA,7.1,0.1,31.95,0.07,34.19,USD,Open
7000003041,142,2025-07-21,2025-07-23,US00,US01,20,2,USE1,C00042,P00002,6,EA,1.57,0.07,8.76,0.065,9.33,USD,Billed
7000003041,143,2024-12-24,2024-12-26,US00,US01,20,1,USE1,C00028,P00005,1,EA,8.36,0.01,8.28,0.09,9.03,USD,Open
7000003041,144,2025-10-11,2025-10-15,US00,US01,20,1,USW1,C00060,P00010,6,EA,11.67,0.03,67.92,0.07,72.67,USD,Billed
7000003042,145,2025-09-05,2025-09-08,US00,US01,20,2,USE1,C00055,P00010,15,EA,11.67,0.08,161.05,0.05,169.1,USD,Billed
7000003042,146,2024-11-29,2024-12-02,US00,US01,20,1,USW1,C00058,P00014,4,EA,7.66,0.01,30.33,0.05,31.85,USD,Open
7000003042,147,2024-06-17,2024-06-21,US00,US01,20,2,USW1,C00011,P00002,6,EA,1.57,0.11,8.38,0.065,8.92,USD,Billed
7000003043,148,2024-12-04,2024-12-06,US00,US01,20,1,USE1,C00054,P00012,3,EA,11.35,0.15,28.94,0.09,31.54,USD,Billed
7000003043,149,2024-09-17,2024-09-20,US00,US01,20,1,USC1,C00014,P00009,5,EA,3.2,0.09,14.56,0.08,15.72,USD,Delivered
7000003043,150,2024-07-17,2024-07-17,US00,US01,20,1,USC1,C00050,P00010,5,EA,11.67,0.01,57.77,0.09,62.97,USD,Open
7000003044,151,2024-07-29,2024-08-01,US00,US01,10,2,USE1,C00058,P00013,6,EA,10.86,0.0,65.16,0.065,69.4,USD,Delivered
7000003044,152,2024-10-13,2024-10-14,US00,US01,10,1,USC1,C00056,P00010,5,EA,11.67,0.13,50.76,0.065,54.06,USD,Billed
7000003044,153,2025-04-16,2025-04-16,US00,US01,20,2,USC1,C00049,P00013,1,EA,10.86,0.08,9.99,0.08,10.79,USD,Delivered
7000003045,154,2025-04-26,2025-04-28,US00,US01,20,2,USW1,C00072,P00005,20,EA,8.36,0.11,148.81,0.08,160.71,USD,Billed
7000003045,155,2024-01-23,2024-01-25,US00,US01,10,2,USW1,C00015,P00009,5,EA,3.2,0.11,14.24,0.09,15.52,USD,Billed
7000003045,156,2025-07-13,2025-07-16,US00,US01,20,2,USE1,C00016,P00012,8,EA,11.35,0.24,69.01,0.08,74.53,USD,Open
7000003046,157,2024-04-18,2024-04-22,US00,US01,20,1,USW1,C00051,P00009,12,EA,3.2,0.11,34.18,0.05,35.89,USD,Delivered
7000003046,158,2024-10-22,2024-10-23,US00,US01,20,1,USE1,C00030,P00012,1,EA,11.35,0.1,10.22,0.09,11.14,USD,Delivered
7000003046,159,2024-01-06,2024-01-09,US00,US01,20,2,USW1,C00060,P00011,8,EA,9.57,0.13,66.61,0.065,70.94,USD,Open
7000003047,160,2025-07-03,2025-07-07,US00,US01,20,1,USC1,C00045,P00004,8,EA,3.99,0.0,31.92,0.08,34.47,USD,Open
7000003047,161,2024-07-21,2024-07-23,US00,US01,10,2,USC1,C00012,P00007,8,EA,6.82,0.05,51.83,0.07,55.46,USD,Billed
7000003047,162,2024-11-20,2024-11-20,US00,US01,20,1,USW1,C00079,P00007,6,EA,6.82,0.13,35.6,0.07,38.09,USD,Delivered
7000003048,163,2024-08-31,2024-09-02,US00,US01,20,2,USE1,C00008,P00002,12,EA,1.57,0.12,16.58,0.065,17.66,USD,Delivered
7000003048,164,2024-11-22,2024-11-23,US00,US01,10,1,USE1,C00067,P00006,5,EA,4.57,0.06,21.48,0.065,22.88,USD,Billed
7000003048,165,2024-02-16,2024-02-18,US00,US01,20,2,USC1,C00080,P00015,5,EA,11.16,0.05,53.01,0.09,57.78,USD,Billed
7000003049,166,2025-08-13,2025-08-17,US00,US01,20,2,USC1,C00040,P00011,6,EA,9.57,0.0,57.42,0.065,61.15,USD,Delivered
7000003049,167,2025-09-13,2025-09-13,US00,US01,20,2,USW1,C00014,P00014,3,EA,7.66,0.03,22.29,0.09,24.3,USD,Billed
7000003049,168,2024-01-13,2024-01-16,US00,US01,20,1,USE1,C00066,P00009,6,EA,3.2,0.0,19.2,0.07,20.54,USD,Open
7000003050,169,2025-01-14,2025-01-17,US00,US01,20,2,USE1,C00035,P00015,1,EA,11.16,0.08,10.27,0.065,10.94,USD,Open
7000003050,170,2024-12-30,2025-01-03,US00,US01,20,1,USE1,C00052,P00004,1,EA,3.99,0.12,3.51,0.065,3.74,USD,Open
7000003050,171,2025-08-24,2025-08-26,US00,US01,20,1,USC1,C00015,P00008,5,EA,7.1,0.13,30.88,0.08,33.35,USD,Open
7000003051,172,2024-12-07,2024-12-08,US00,US01,20,1,USC1,C00077,P00013,10,EA,10.86,0.06,102.08,0.07,109.23,USD,Open
7000003051,173,2024-08-08,2024-08-08,US00,US01,20,2,USC1,C00048,P00014,10,EA,7.66,0.1,68.94,0.05,72.39,USD,Delivered
7000003051,174,2024-03-13,2024-03-15,US00,US01,20,2,USE1,C00017,P00014,10,EA,7.66,0.14,65.88,0.09,71.81,USD,Billed
7000003052,175,2025-09-16,2025-09-19,US00,US01,20,1,USC1,C00078,P00012,2,EA,11.35,0.06,21.34,0.09,23.26,USD,Open
7000003052,176,2024-02-15,2024-02-17,US00,US01,10,2,USC1,C00042,P00014,8,EA,7.66,0.17,50.86,0.07,54.42,USD,Billed
7000003052,177,2025-05-18,2025-05-18,US00,US01,10,1,USW1,C00079,P00013,10,EA,10.86,0.09,98.83,0.07,105.75,USD,Delivered
7000003053,178,2024-09-30,2024-10-01,US00,US01,10,1,USW1,C00016,P00009,6,EA,3.2,0.12,16.9,0.07,18.08,USD,Open
7000003053,179,2025-07-08,2025-07-09,US00,US01,20,2,USW1,C00040,P00007,5,EA,6.82,0.13,29.67,0.05,31.15,USD,Billed
7000003053,180,2024-07-26,2024-07-30,US00,US01,20,2,USW1,C00040,P00012,5,EA,11.35,0.05,53.91,0.065,57.41,USD,Billed
7000003054,181,2025-09-06,2025-09-09,US00,US01,20,1,USC1,C00040,P00010,1,EA,11.67,0.15,9.92,0.05,10.42,USD,Delivered
7000003054,182,2024-05-03,2024-05-05,US00,US01,10,1,USW1,C00063,P00014,1,EA,7.66,0.0,7.66,0.08,8.27,USD,Open
7000003054,183,2024-01-10,2024-01-14,US00,US01,20,1,USE1,C00060,P00012,4,EA,11.35,0.06,42.68,0.08,46.09,USD,Open
7000003055,184,2024-11-24,2024-11-24,US00,US01,20,2,USE1,C00057,P00015,20,EA,11.16,0.0,223.2,0.09,243.29,USD,Delivered
7000003055,185,2024-07-05,2024-07-07,US00,US01,10,2,USC1,C00001,P00011,5,EA,9.57,0.05,45.46,0.09,49.55,USD,Delivered
7000003055,186,2025-06-26,2025-06-30,US00,US01,20,1,USW1,C00046,P00003,1,EA,11.02,0.07,10.25,0.05,10.76,USD,Billed
7000003056,187,2024-02-29,2024-03-01,US00,US01,20,1,USW1,C00030,P00008,3,EA,7.1,0.12,18.74,0.07,20.05,USD,Delivered
7000003056,188,2025-03-17,2025-03-17,US00,US01,10,1,USW1,C00006,P00007,5,EA,6.82,0.14,29.33,0.07,31.38,USD,Billed
7000003056,189,2024-08-04,2024-08-05,US00,US01,10,1,USE1,C00066,P00004,4,EA,3.99,0.0,15.96,0.065,17.0,USD,Delivered
7000003057,190,2024-01-02,2024-01-03,US00,US01,10,1,USC1,C00019,P00005,12,EA,8.36,0.0,100.32,0.07,107.34,USD,Billed
7000003057,191,2025-06-19,2025-06-21,US00,US01,20,1,USE1,C00001,P00014,5,EA,7.66,0.07,35.62,0.065,37.94,USD,Delivered
7000003057,192,2024-12-21,2024-12-22,US00,US01,20,2,USC1,C00012,P00008,1,EA,7.1,0.02,6.96,0.07,7.45,USD,Open
7000003058,193,2025-09-17,2025-09-18,US00,US01,10,2,USW1,C00023,P00010,8,EA,11.67,0.09,84.96,0.09,92.61,USD,Open
7000003058,194,2024-06-13,2024-06-17,US00,US01,20,1,USC1,C00017,P00013,10,EA,10.86,0.0,108.6,0.065,115.66,USD,Delivered
7000003058,195,2024-03-31,2024-03-31,US00,US01,20,2,USW1,C00004,P00009,10,EA,3.2,0.13,27.84,0.07,29.79,USD,Delivered
7000003059,196,2024-06-15,2024-06-16,US00,US01,20,2,USW1,C00038,P00015,2,EA,11.16,0.04,21.43,0.07,22.93,USD,Billed
7000003059,197,2024-07-25,2024-07-26,US00,US01,10,1,USE1,C00049,P00004,5,EA,3.99,0.06,18.75,0.065,19.97,USD,Delivered
7000003059,198,2024-10-08,2024-10-12,US00,US01,20,2,USW1,C00072,P00013,6,EA,10.86,0.06,61.25,0.09,66.76,USD,Billed
